source_domain,chart,region,date,position,title,artist,url,scraped_at
en.wikipedia.org,List of best-selling singles,,,1,""" Tik Tok """,Kesha,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Just the Way You Are """,Bruno Mars,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Call Me Maybe """,Carly Rae Jepsen,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Happy """,Pharrell Williams,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" See You Again """,Wiz Khalifa featuring Charlie Puth,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" One Dance """,Drake featuring Wizkid and Kyla,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Shape of You """,Ed Sheeran,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Havana """,Camila Cabello featuring Young Thug,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Bad Guy """,Billie Eilish,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Save Your Tears """,The Weeknd,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" As It Was """,Harry Styles,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Flowers """,Miley Cyrus,,2025-12-08T08:00:18.670801+00:00
en.wikipedia.org,List of best-selling singles,,,1,""" Beautiful Things """,Benson Boone,,2025-12-08T08:00:18.670801+00:00
